title,summary,text,language,link,ilr_quantized,ilr_range,ilr_regressed
"En direct, Danemark-Angleterre : suivez le match de l’Euro 2024","Après leur nul face à la Slovénie, les Danois affrontent une sélection anglaise qui fait partie des favoris de cette édition, et qui peut déjà valider son billet pour les huitièmes de finale, en cas de victoire.","Bienvenue dans ce direct consacré au match opposant le Danemark et lAngleterre, pour la deuxième journée de compétition du groupe C, à lEuro 2024.
De quoi sagit-il ? De la revanche de la demi-finale… ",,https://www.lemonde.fr/sport/live/2024/06/20/en-direct-danemark-angleterre-suivez-le-match-de-l-euro-2024_6241809_3242.html,1.5,"[0.6766690004741358, 1.9939985997155185]",1.3353338000948272
"En direct, Slovénie-Serbie : suivez le match de l’Euro 2024","Les deux équipes des Balkans se rencontrent dans le cadre de la deuxième journée de la phase de poules, jeudi, à 15 heures, à Munich.","Bienvenue dans ce direct consacré au match de football opposant la Slovénie et la Serbie, comptant pour la phase de poules de lEuro 2024 masculin, une compétition qui se tient en Allemagne jusquau 14… ",,https://www.lemonde.fr/sport/live/2024/06/20/en-direct-slovenie-serbie-suivez-le-match-de-l-euro-2024_6241794_3242.html,1.0,"[0.8265456996118994, 1.1040725802328604]",0.96530913992238
"En direct, Pologne-Autriche : suivez le match des adversaires des Bleus à l’Euro 2024","Les coéquipiers de Robert Lewandowski affrontent les Autrichiens au sein du groupe D de l’équipe de France, vendredi, à 18 heures, à Berlin.","Bienvenue dans ce direct consacré au match de football opposant la Pologne à lAutriche, comptant pour la phase de groupes de lEuro 2024 masculin, une compétition qui se tient en Allemagne jusquau 14 … ",,https://www.lemonde.fr/sport/live/2024/06/21/en-direct-pologne-autriche-suivez-le-match-des-adversaires-des-bleus-a-l-euro-2024_6242125_3242.html,1.0,"[0.5400994490448321, 1.2759403305731007]",0.9080198898089664
Tour de France 2024 : le parcours de la onzième étape,"La onzième étape de la Grande Boucle s’élance d’Evaux-les-Bains (Creuse), mercredi 10 juillet, et rallie Le Lioran (Cantal). La moyenne montagne est de retour, avec six ascensions au programme.","Le profil de la onzième étape du Tour de France 2024. AMAURY SPORT ORGANISATION
Le Massif central est à lhonneur lors de la 11e étape du Tour de France 2024, mercredi 10 juillet. Après avoir quitté … ",,https://www.lemonde.fr/sport/article/2024/07/10/tour-de-france-2024-le-parcours-de-la-onzieme-etape_6248303_3242.html,1.0,"[0.8622664182920383, 1.082640149024777]",0.9724532836584076
"En direct, Croatie-Albanie : suivez le match de l’Euro 2024","Après leur lourde défaite face à l’Espagne pour leurs débuts dans la compétition, les Croates doivent l’emporter face à des Albanais également en danger, dans un affrontement déjà décisif, mercredi, à Hambourg.","Bienvenue dans ce direct consacré au match opposant la Croatie et lAlbanie, pour la deuxième journée de compétition du groupe B, à lEuro 2024.
De quoi sagit-il ? Dun affrontement aux allures de coup… ",,https://www.lemonde.fr/sport/live/2024/06/19/en-direct-croatie-albanie-suivez-le-match-de-l-euro-2024_6241379_3242.html,1.5,"[0.5033698349128466, 2.097978099052292]",1.300673966982569
"En direct, Espagne-Géorgie : suivez le huitième de finale de l’Euro 2024","Impressionnante lors de la phase de groupes du championnat d’Europe des nations, la Roja affronte les outsiders géorgiens, dimanche, 21 heures, à Cologne.","Bienvenue dans ce direct consacré au huitième de finale de lEuro 2024 opposant lEspagne à la Géorgie.
De quoi sagit-il ? Du quatrième huitième de finale de ce championnat dEurope, une compétition qu… ",,https://www.lemonde.fr/sport/live/2024/06/30/en-direct-espagne-georgie-suivez-le-huitieme-de-finale-de-l-euro-2024_6245571_3242.html,1.0,"[0.8596413588457716, 1.2339310685903806]",1.046786213718076
"En direct, Espagne-Allemagne : suivez le quart de finale de l’Euro 2024","Allemands et Espagnols vont se disputer une place en demi-finale dans cette « finale » avant l’heure, entre les deux équipes les plus impressionnantes de cet Euro 2024.","Bienvenue dans ce direct consacré au premier quart de finale de lEuro 2024, opposant lEspagne à lAllemagne.
De quoi sagit-il ? Du début des quarts de finale de lEuro 2024 et dune « finale » avant lh… ",,https://www.lemonde.fr/sport/live/2024/07/05/en-direct-espagne-allemagne-suivez-le-quart-de-finale-de-l-euro-2024_6247205_3242.html,1.0,"[0.35220022483411473, 2.079666291943142]",1.2159332583886284
"En direct, Angleterre-Slovénie : suivez le match de l’Euro 2024","Vice-champions d’Europe il y a trois ans, les Anglais, déjà qualifiés, ne sont pas encore assurés de finir à la première place de leur groupe. En face, les Slovènes ont l’opportunité de se qualifier pour les huitièmes de finale pour la première fois de leur h…","Bienvenue dans ce direct consacré au match opposant lAngleterre à la Slovénie pour le compte de la troisième journée des phases de groupes de lEuro 2024.
De quoi sagit-il ? De lun des deux derniers … ",,https://www.lemonde.fr/sport/live/2024/06/25/en-direct-angleterre-slovenie-suivez-le-match-de-l-euro-2024_6243679_3242.html,1.5,"[0.997930719563862, 2.33678213406023]",1.667356426812046
Les Girondins de Bordeaux relégués en National à titre conservatoire,"Le club bordelais, représenté par de potentiels acheteurs, n’a pas convaincu, mardi, la Direction nationale du contrôle de gestion. Il lui faut trouver 30 à 40 millions d’euros pour espérer participer à la prochaine saison de Ligue 2, à partir du 17 août.","Gerard Lopez, le president des Girondins, à Bordeaux, le 7 juillet 2022. THIBAUD MORITZ / AFP
Auditionnés mardi 9 juillet par la Direction nationale du contrôle de gestion (DNCG), les Girondins de B… ",,https://www.lemonde.fr/sport/article/2024/07/09/les-girondins-de-bordeaux-relegues-en-national-a-titre-conservatoire_6248242_3242.html,1.0,"[0.26990470357848384, 2.2168254940358603]",1.243365098807172
"En direct, Espagne-Angleterre : les Three Lions de Jude Bellingham en quête de leur premier titre européen face à la Roja de Lamine Yamal","Pour leur deuxième finale de rang dans la compétition, les hommes de Gareth Southgate affrontent, dimanche à Berlin, une Roja tombeuse de l’équipe de France et favorite pour le titre. Coup d’envoi à 21 heures.","Bienvenue dans ce direct consacré à la finale de lEuro 2024 masculin, opposant lEspagne à lAngleterre.
De quoi sagit-il ? De la finale du championnat dEurope des nations. LAngleterre, vainqueure du … ",,https://www.lemonde.fr/sport/live/2024/07/14/en-direct-espagne-angleterre-suivez-la-finale-de-l-euro-2024_6250007_3242.html,1.0,"[0.7894896510321638, 1.3508505816130603]",1.070170116322612
"En direct, Euro 2024 : suivez Ukraine-Belgique et Slovaquie-Roumanie pour connaître l’adversaire de l’équipe de France","Les Ukrainiens et les Belges s’affrontent ce mercredi au même moment que les Slovaques et les Roumains, dans un groupe E où le suspense reste entier, les quatre sélections comptabilisant chacune trois points. Les Bleus joueront face au deuxième de cette poule…","Bienvenue dans ce direct aux airs de multiplex, consacré aux matchs opposant lUkraine et la Belgique, ainsi que la Slovaquie et la Roumanie, comptant pour les phases de groupes de lEuro 2024.
De quo… ",,https://www.lemonde.fr/sport/live/2024/06/26/en-direct-euro-2024-suivez-ukraine-belgique-et-slovaquie-roumanie-pour-connaitre-l-adversaire-de-l-equipe-de-france_6243914_3242.html,1.5,"[0.7211996253198558, 1.9672802248080865]",1.3442399250639712
"En direct, Pays-Bas - Turquie : suivez le quart de finale de l’Euro 2024","Les Turcs et les Néerlandais sont opposés, samedi à 21 heures à Berlin, pour pourvoir la dernière place disponible en demi-finales du championnat d’Europe des nations.","Bienvenue dans ce direct consacré au quart de finale de lEuro 2024, opposant les Pays-Bas et la Turquie.
De quoi sagit-il ? De lultime rencontre des quarts de finale du championnat dEurope des natio… ",,https://www.lemonde.fr/sport/live/2024/07/06/en-direct-pays-bas-turquie-suivez-le-quart-de-finale-de-l-euro-2024_6247403_3242.html,1.0,"[0.9671063111546312, 1.0548228147422813]",1.0109645629484565
"Paris 2024 : « Qu’elle le veuille ou non, l’organisation des Jeux n’échappe pas au contexte politique du moment »",Le Comité d’organisation des Jeux olympiques et paralympiques considère que la préparation et le déroulement de l’événement peuvent rester étanches à la crise politique que traverse le pays.,"Faire abstraction du contexte. Tenir le cap et continuer à avancer. Depuis lannonce, le 9 juin, de la dissolution de lAssemblée nationale et de la tenue délections législatives anticipées, les 30 jui… ",,https://www.lemonde.fr/sport/article/2024/06/19/paris-2024-qu-elle-le-veuille-ou-non-l-organisation-des-jeux-n-echappe-pas-au-contexte-politique-du-moment_6241437_3242.html,2.0,"[1.70961161053721, 2.174233033677674]",1.941922322107442
Roumanie-Pays-Bas : le résumé de la qualification maîtrisée des Oranje,"Les Néerlandais ont livré une prestation sérieuse (2-0), mardi, à Munich face à des Roumains fatigués (2-0). Ils disputeront les quarts de finale de l’Euro 2024.","Les Pays-Bas étaient décevants lors de la phase de groupes. Ils ont rectifié le tir et rassuré leurs supporteurs, mardi 2 juillet, à Munich, en battant la Roumanie lors des huitièmes de finale du cha… ",,https://www.lemonde.fr/sport/article/2024/07/02/roumanie-pays-bas-le-resume-de-la-qualification-maitrisee-des-oranje_6246158_3242.html,1.0,"[-0.17529862155508535, 1.7051791729330512]",0.7649402756889829
Tour de France 2024 : le parcours de la huitième étape,"La huitième étape, entre Semur-en-Auxois (Côte-d’Or) et Colombey-les-Deux-Eglises (Haute-Marne), longue de 183,4 kilomètres, est parsemée de petites bosses. Les sprinteurs vont essayer de contenir les aspirations des baroudeurs.","Au lendemain du premier contre-la-montre individuel du Tour remporté par Remco Evenepoel devant le maillot jaune Tadej Pogacar, les coureurs retrouvent un parcours loin dêtre de tout repos. La huitiè… ",,https://www.lemonde.fr/sport/article/2024/07/06/tour-de-france-2024-le-parcours-de-la-huitieme-etape_6247281_3242.html,1.0,"[0.7360215763045028, 1.4399640394924953]",1.087992807898499
"En direct, France-Portugal : suivez le quart de finale des Bleus à l’Euro 2024","L’équipe de France de Kylian Mbappé défie la Seleçao de Cristiano Ronaldo, vendredi, à Hambourg, pour une place dans le dernier carré. Les deux équipes s’étaient affrontées en finale de l’édition 2016, et courent cette année après leur réussite offensive.","Bienvenue dans ce direct consacré au quart de finale de lEuro 2024 de léquipe de France, face au Portugal.
De quoi sagit-il ? De loccasion pour les Bleus de prouver quils sont capables de marquer da… ",,https://www.lemonde.fr/sport/live/2024/07/05/en-direct-france-portugal-suivez-le-quart-de-finale-des-bleus-a-l-euro-2024_6247243_3242.html,1.0,"[0.9310530271141966, 1.114911621476339]",1.0229823242952678
"En direct, Pays-Bas - Angleterre : suivez la demi-finale de l’Euro 2024","Vainqueurs de la Turquie en quarts de finale, les Néerlandais retrouvent les demi-finales d’un championnat d’Europe pour la première fois depuis 2004. Ils doivent affronter une sélection anglaise qui a dû attendre les tirs au but pour éliminer la Suisse, au t…","Bienvenue dans ce direct consacré à la deuxième demi-finale de lEuro 2024, opposant les Pays-Bas à lAngleterre.
De quoi sagit-il ? De la seconde demi-finale du championnat dEurope des nations, qui o… ",,https://www.lemonde.fr/sport/live/2024/07/10/en-direct-pays-bas-angleterre-suivez-la-demi-finale-de-l-euro-2024_6248439_3242.html,1.0,"[0.4423924576071352, 1.929345903988108]",1.1858691807976216
Tour de France 2024 : le parcours de la sixième étape,"La sixième étape de l’édition 2024 s’élance de Mâcon (Saône-et-Loire), jeudi 4 juillet, et rallie Dijon (Côte-d’Or). Sans aucune difficulté, la victoire semble promise à un sprinteur.","Le profil de la sixième étape du Tour de France 2024. AMAURY SPORT ORGANISATION
Après 163,5 kilomètres de course, entre Mâcon (Saône-et-Loire) et Dijon (Côte-dOr), jeudi 4 juillet, les coureurs sort… ",,https://www.lemonde.fr/sport/article/2024/07/04/tour-de-france-2024-le-parcours-de-la-sixieme-etape_6246599_3242.html,1.0,"[0.7632495668281587, 1.3945840552864022]",1.0789168110572804
Tour de France 2024 : le parcours de la deuxième étape,"La deuxième étape de l’édition 2024 s’élance de Cesenatico, dimanche 30 juillet, et rallie Bologne. Longue de presque 200 kilomètres, elle présente six difficultés.","Le profil de la deuxième étape du Tour de France 2024. 
Après une première étape accidentée, marquée par la victoire du Français Romain Bardet, les sprinteurs doivent encore patienter, lors de ce de… ",,https://www.lemonde.fr/sport/article/2024/06/30/tour-de-france-2024-le-parcours-de-la-deuxieme-etape_6245474_3242.html,1.0,"[0.815024907186932, 1.3082918213551133]",1.061658364271023
